sessionFile,Practice,distPresence,trialType,chooseSessions.thisRepN,chooseSessions.thisTrialN,chooseSessions.thisN,chooseSessions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block,RespRT,targetShape,dist1Shape,dist2Shape,dist3Shape,dist4Shape,targetLoc,dist1Loc,dist2Loc,dist3Loc,dist4Loc,dist1Color,dist2Color,dist3Color,dist4Color,distPresence,singletonDistNumber,singletonResp,singleton distractor,targetResp,corrResp,Response_key,dist1Resp,dist2Resp,dist3Resp,dist4Resp,majorityColorName,majorityColor,singletonColor,singletonColorName,Response.keys,Response.corr,Response.rt,participant,study,session,age,gender,handedness,vision,date,expName,psychopyVersion,frameRate
trials.xlsx,main,present,search,0,1,1,1,10,6,86,1,2,642.7577999,circle,rectangle,pentagon,hexagon,diamond,DL,UR,DR,DM,UL,#6A6A6A,#FF007A,#6A6A6A,#6A6A6A,present,DR,right,dist2,right,2,2,left,right,right,left,grey,#6A6A6A,#FF007A,pink,num_2,1,0.6427578,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,10,7,87,0,2,841.2922998,circle,rectangle,pentagon,hexagon,diamond,DM,DL,UR,UL,DR,#6A6A6A,#6A6A6A,#6A6A6A,#FF007A,present,DR,left,dist4,left,1,1,right,right,left,left,grey,#6A6A6A,#FF007A,pink,num_1,1,0.8412923,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,11,0,88,7,2,572.2012999,circle,rectangle,pentagon,hexagon,diamond,DR,DL,UR,DM,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,right,right,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.5722013,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,11,1,89,6,2,485.9535,circle,rectangle,pentagon,hexagon,diamond,DR,UR,UL,DL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.4859535,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,11,2,90,3,2,548.1912999,circle,rectangle,pentagon,hexagon,diamond,DL,UL,DR,DM,UR,#6A6A6A,#FF007A,#6A6A6A,#6A6A6A,present,DR,right,dist2,left,1,1,left,right,left,right,grey,#6A6A6A,#FF007A,pink,num_1,1,0.5481913,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,11,3,91,4,2,436.1014999,circle,rectangle,pentagon,hexagon,diamond,UR,UL,DL,DR,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.4361015,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,11,4,92,0,2,467.6589002,circle,rectangle,pentagon,hexagon,diamond,DR,UL,DL,DM,UR,#6A6A6A,#6A6A6A,#6A6A6A,#FF007A,present,UR,left,dist4,left,1,1,right,right,left,left,grey,#6A6A6A,#FF007A,pink,num_1,1,0.4676589,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,11,5,93,1,2,525.7474999,circle,rectangle,pentagon,hexagon,diamond,DR,DL,UL,DM,UR,#6A6A6A,#6A6A6A,#6A6A6A,#FF007A,present,UR,left,dist4,right,2,2,right,left,left,left,grey,#6A6A6A,#FF007A,pink,num_2,1,0.5257475,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,11,6,94,5,2,595.1048001,circle,rectangle,pentagon,hexagon,diamond,UR,DM,UL,DL,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.5951048,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,11,7,95,2,3,552.1557999,circle,rectangle,pentagon,hexagon,diamond,UR,DR,UL,DM,DL,#6A6A6A,#6A6A6A,#6A6A6A,#FF007A,present,DL,right,dist4,left,1,1,right,left,left,right,grey,#6A6A6A,#FF007A,pink,num_1,1,0.5521558,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,12,0,96,2,3,383.8793,circle,rectangle,pentagon,hexagon,diamond,UL,DR,UR,DM,DL,#6A6A6A,#6A6A6A,#0098FF,#6A6A6A,present,DM,right,dist3,right,2,2,left,right,right,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.3838793,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,12,1,97,4,3,470.0474001,circle,rectangle,pentagon,hexagon,diamond,DR,DL,DM,UL,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,right,right,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.4700474,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,12,2,98,6,3,425.1143001,circle,rectangle,pentagon,hexagon,diamond,DR,UR,UL,DL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,left,left,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.4251143,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,12,3,99,7,3,556.7649999,circle,rectangle,pentagon,hexagon,diamond,UL,DR,DL,UR,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.556765,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,12,4,100,1,3,549.3248999,circle,rectangle,pentagon,hexagon,diamond,UR,DR,DM,UL,DL,#6A6A6A,#6A6A6A,#6A6A6A,#0098FF,present,DL,right,dist4,left,1,1,left,right,left,right,grey,#6A6A6A,#0098FF,light-blue,num_1,1,0.5493249,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,12,5,101,3,3,716.1511001,circle,rectangle,pentagon,hexagon,diamond,DL,UL,DM,UR,DR,#6A6A6A,#6A6A6A,#6A6A6A,#0098FF,present,DR,left,dist4,left,1,1,right,right,right,left,grey,#6A6A6A,#0098FF,light-blue,num_1,1,0.7161511,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,12,6,102,0,3,501.0480999,circle,rectangle,pentagon,hexagon,diamond,UR,UL,DL,DM,DR,#6A6A6A,#6A6A6A,#6A6A6A,#0098FF,present,DR,right,dist4,right,2,2,left,left,right,right,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.5010481,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,12,7,103,5,3,476.2270001,circle,rectangle,pentagon,hexagon,diamond,UL,DM,DR,DL,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.476227,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,13,0,104,0,3,666.5041,circle,rectangle,pentagon,hexagon,diamond,DL,UL,DM,UR,DR,#6A6A6A,#6A6A6A,#0098FF,#6A6A6A,present,UR,right,dist3,right,2,2,left,right,right,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.6665041,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,13,1,105,2,3,462.1626001,circle,rectangle,pentagon,hexagon,diamond,UL,DM,UR,DR,DL,#6A6A6A,#6A6A6A,#0098FF,#6A6A6A,present,DR,left,dist3,right,2,2,right,left,left,right,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.4621626,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,13,2,106,3,3,455.2906,circle,rectangle,pentagon,hexagon,diamond,UR,UL,DM,DR,DL,#6A6A6A,#0098FF,#6A6A6A,#6A6A6A,present,DM,right,dist2,right,2,2,right,right,left,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.4552906,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,13,3,107,4,3,403.2075999,circle,rectangle,pentagon,hexagon,diamond,UL,UR,DL,DM,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.4032076,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,13,4,108,1,3,502.6393998,circle,rectangle,pentagon,hexagon,diamond,DM,UR,UL,DL,DR,#6A6A6A,#0098FF,#6A6A6A,#6A6A6A,present,UL,right,dist2,right,2,2,right,right,left,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.5026394,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,13,5,109,5,3,376.0620002,circle,rectangle,pentagon,hexagon,diamond,UR,UL,DR,DM,DL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.376062,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,13,6,110,7,3,406.3535,circle,rectangle,pentagon,hexagon,diamond,DR,UR,UL,DL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.4063535,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,13,7,111,6,3,673.9206,circle,rectangle,pentagon,hexagon,diamond,DL,DM,UR,UL,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,right,left,right,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.6739206,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,14,0,112,1,3,571.5307002,circle,rectangle,pentagon,hexagon,diamond,DR,UR,UL,DM,DL,#6A6A6A,#6A6A6A,#0098FF,#6A6A6A,present,DM,right,dist3,left,1,1,left,right,right,left,grey,#6A6A6A,#0098FF,light-blue,num_1,1,0.5715307,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,14,1,113,7,3,623.5294,circle,rectangle,pentagon,hexagon,diamond,DM,UR,UL,DL,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.6235294,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,14,2,114,4,3,427.8469998,circle,rectangle,pentagon,hexagon,diamond,DM,DL,UL,DR,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.427847,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,14,3,115,0,3,832.5461999,circle,rectangle,pentagon,hexagon,diamond,DR,DM,UR,UL,DL,#6A6A6A,#0098FF,#6A6A6A,#6A6A6A,present,UR,left,dist2,left,1,1,right,left,right,right,grey,#6A6A6A,#0098FF,light-blue,num_1,1,0.8325462,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,14,4,116,3,3,890.3397,circle,rectangle,pentagon,hexagon,diamond,DL,DM,UL,UR,DR,#6A6A6A,#6A6A6A,#0098FF,#6A6A6A,present,UR,left,dist3,right,2,2,left,left,left,right,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.8903397,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,14,5,117,2,3,526.8935,circle,rectangle,pentagon,hexagon,diamond,DL,DM,DR,UR,UL,#6A6A6A,#0098FF,#6A6A6A,#6A6A6A,present,DR,right,dist2,right,2,2,left,right,left,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.5268935,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,14,6,118,5,3,490.2718,circle,rectangle,pentagon,hexagon,diamond,UR,DL,DR,UL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.4902718,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,14,7,119,6,3,642.5335,circle,rectangle,pentagon,hexagon,diamond,DL,UR,UL,DR,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.6425335,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,15,0,120,1,3,595.099,circle,rectangle,pentagon,hexagon,diamond,DR,UR,UL,DM,DL,#6A6A6A,#6A6A6A,#0098FF,#6A6A6A,present,DM,right,dist3,right,2,2,left,right,right,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.595099,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,15,1,121,2,3,488.2215001,circle,rectangle,pentagon,hexagon,diamond,UR,DM,UL,DL,DR,#6A6A6A,#0098FF,#6A6A6A,#6A6A6A,present,UL,left,dist2,right,2,2,right,left,left,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.4882215,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,15,2,122,6,3,656.4372,circle,rectangle,pentagon,hexagon,diamond,DM,DR,UR,DL,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.6564372,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,15,3,123,5,3,690.067,circle,rectangle,pentagon,hexagon,diamond,DL,UL,DM,UR,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.690067,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,15,4,124,0,3,562.0267999,circle,rectangle,pentagon,hexagon,diamond,UL,DL,UR,DM,DR,#6A6A6A,#6A6A6A,#6A6A6A,#0098FF,present,DR,left,dist4,right,2,2,right,left,right,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.5620268,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,15,5,125,4,3,563.7808,circle,rectangle,pentagon,hexagon,diamond,UL,DL,DM,UR,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,left,right,right,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.5637808,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,15,6,126,3,3,459.4580999,circle,rectangle,pentagon,hexagon,diamond,DR,DM,UL,UR,DL,#6A6A6A,#6A6A6A,#0098FF,#6A6A6A,present,UR,left,dist3,right,2,2,right,left,left,right,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.4594581,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,15,7,127,7,3,467.2953,circle,rectangle,pentagon,hexagon,diamond,UL,DL,DM,UR,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.4672953,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,16,0,128,4,3,487.2712998,circle,rectangle,pentagon,hexagon,diamond,DL,UL,DR,DM,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.4872713,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,16,1,129,5,3,501.5375998,circle,rectangle,pentagon,hexagon,diamond,DL,DM,UR,DR,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.5015376,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,16,2,130,7,3,701.871,circle,rectangle,pentagon,hexagon,diamond,DM,UR,DL,UL,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.701871,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,16,3,131,6,3,557.7479,circle,rectangle,pentagon,hexagon,diamond,DR,UL,DM,UR,DL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.5577479,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,16,4,132,3,3,465.5764,circle,rectangle,pentagon,hexagon,diamond,DL,DR,DM,UR,UL,#6A6A6A,#6A6A6A,#0098FF,#6A6A6A,present,UR,right,dist3,right,2,2,left,left,right,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.4655764,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,16,5,133,1,3,508.5554002,circle,rectangle,pentagon,hexagon,diamond,DR,UL,UR,DM,DL,#0098FF,#6A6A6A,#6A6A6A,#6A6A6A,present,UL,left,dist1,left,1,1,left,right,right,right,grey,#6A6A6A,#0098FF,light-blue,num_1,1,0.5085554,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,16,6,134,0,3,454.2375,circle,rectangle,pentagon,hexagon,diamond,DM,DL,UR,DR,UL,#6A6A6A,#6A6A6A,#0098FF,#6A6A6A,present,DR,right,dist3,right,2,2,left,left,right,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.4542375,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,16,7,135,2,3,505.0967,circle,rectangle,pentagon,hexagon,diamond,UR,DL,DM,DR,UL,#6A6A6A,#0098FF,#6A6A6A,#6A6A6A,present,DM,right,dist2,left,1,1,right,right,left,right,grey,#6A6A6A,#0098FF,light-blue,num_1,1,0.5050967,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,17,0,136,5,3,716.6211,circle,rectangle,pentagon,hexagon,diamond,DR,UR,UL,DL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,left,left,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.7166211,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,17,1,137,2,3,455.5224001,circle,rectangle,pentagon,hexagon,diamond,DR,UR,DL,DM,UL,#0098FF,#6A6A6A,#6A6A6A,#6A6A6A,present,UR,left,dist1,right,2,2,left,right,right,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.4555224,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,17,2,138,6,3,496.4764002,circle,rectangle,pentagon,hexagon,diamond,DR,DL,UL,UR,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,left,left,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.4964764,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,17,3,139,1,3,585.8974999,circle,rectangle,pentagon,hexagon,diamond,DL,DM,UR,DR,UL,#0098FF,#6A6A6A,#6A6A6A,#6A6A6A,present,DM,left,dist1,right,2,2,left,right,left,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.5858975,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,17,4,140,4,3,463.7888002,circle,rectangle,pentagon,hexagon,diamond,DL,UL,UR,DM,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.4637888,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,present,search,0,1,1,1,17,5,141,3,3,466.7988,circle,rectangle,pentagon,hexagon,diamond,DL,UL,DR,DM,UR,#0098FF,#6A6A6A,#6A6A6A,#6A6A6A,present,UL,right,dist1,right,2,2,right,right,left,left,grey,#6A6A6A,#0098FF,light-blue,num_2,1,0.4667988,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
trials.xlsx,main,absent,search,0,1,1,1,17,6,142,7,3,1140.6391,circle,rectangle,pentagon,hexagon,diamond,DM,DR,UR,DL,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,1.1406391,41691,1,1,23,f,right,corrected-to-normal vision,2022_Dec_08_1439,ADD/ADHD_FSM_NoProbe_version2,2021.1.4,144.0135716
